,lineIndex,rxPos_1,rxPos_2,rxPosInd_1,rxPosInd_2,linkState,aoaAzResult_1,aoaAzResult_2,aoaAzResult_3,aoaAzResult_4,aoaAzResult_5,aodAzResult_1,aodAzResult_2,aodAzResult_3,aodAzResult_4,aodAzResult_5,snrResult_1,snrResult_2,snrResult_3,snrResult_4,snrResult_5,peakFracResult_1,peakFracResult_2,peakFracResult_3,peakFracResult_4,peakFracResult_5
0,17077,17.6,-8.05,54,118,2,-110,-101,-118,137,-30,105.0,105.0,150.0,-60.0,15.0,48.345422704342496,24.651642947399804,15.457820304677801,0.9173793325520021,0.285731767299353,23.902032163674196,9.43883793440405,7.426133689340559,6.36572387995682,3.99778460251961
1,17078,17.75,-8.05,54,119,2,-110,-165,-100,-154,86,105.0,105.0,105.0,97.5,82.5,48.4659205604002,34.138011688909195,14.576179758030401,3.25278216894884,-0.0063757255960013,23.5562562493692,10.7188556698596,11.6135034756774,4.49877517306904,4.14978068823583
2,16914,17.15,-8.2,55,115,2,-106,44,13,-16,7,105.0,112.5,-157.5,-157.5,-37.5,51.4383435403115,18.2418937426063,1.4807900751191,-1.6607412256615202,-1.03874916426099,25.2444742684273,12.051558103629901,8.08319314379229,2.79506643086384,4.03623447467881
3,16915,17.3,-8.2,55,116,2,-109,117,-7,147,-167,105.0,105.0,7.5,45.0,-142.5,49.0868773505118,22.8802715636657,0.333248073600487,-1.78058238350246,-1.2760065824703,24.9835557469878,12.5909083973741,3.59354182653441,2.95836662163759,3.52801416982658
4,16916,17.45,-8.2,55,117,2,-107,153,-96,-34,-28,105.0,105.0,157.5,180.0,-90.0,47.565245496677505,32.902789243372,16.542438489395,0.18792924154632798,3.54530830321153,21.520874237916104,10.8901090658351,14.277465425658699,4.46288414760856,8.011169471628241
5,16917,17.6,-8.2,55,118,2,-110,164,-118,99,-18,105.0,105.0,157.5,45.0,-45.0,48.292965969992,38.4867518782398,28.516329412020102,-0.46754180850700805,0.8687347443669179,20.101147973474898,10.3745004601591,13.161308568647803,4.63337691399847,6.74359712652598
6,16918,17.75,-8.2,55,119,2,-109,159,-118,111,-26,105.0,105.0,105.0,-75.0,150.0,51.7003475687858,37.665492226728894,9.51544847103924,0.616529557551189,-1.5380083692590503,25.0817508402117,12.3889347806168,9.65485958143905,9.09314242456964,4.8089206565059195
7,16919,17.9,-8.2,55,120,2,164,-121,-111,100,144,105.0,105.0,112.5,172.5,97.5,43.430838119273204,30.573561524516503,20.5632180390794,-1.02392807887861,-0.663666047198717,13.7980735259546,14.2193361036969,18.6815449428031,2.9133349375229,3.06734262375255
8,16752,16.85,-8.35,56,113,2,-104,-167,24,-93,45,105.0,105.0,-45.0,165.0,-165.0,38.9023572452966,18.8366347909545,0.9663783253680551,2.21690376730032,0.38590504727119396,19.3749995968788,9.04564757690733,3.8252004944705296,4.46385740756467,3.3330377807327096
9,16753,17.0,-8.35,56,114,2,-101,-111,11,105,-32,112.5,105.0,105.0,142.5,0.0,41.519416895405506,24.674599010805302,17.3354693830076,-0.0923694563833237,1.68251212468272,21.020882813316398,16.6542507316885,21.0618748615136,2.9875468012154704,3.81231376974518
10,16754,17.15,-8.35,56,115,2,-109,-171,19,-99,8,105.0,105.0,112.5,105.0,112.5,52.42019936293939,26.124449101325197,21.5605536021508,14.6040179795262,9.348652893584019,24.5664356106187,8.42346129302873,13.0251455708469,14.2481065143141,15.011729838841902
11,16755,17.3,-8.35,56,116,2,-106,103,-95,-121,-45,105.0,105.0,165.0,105.0,30.0,49.0290934241258,20.8075070597698,17.080599780829402,5.55110498365576,-0.228719028679393,25.094766072853602,9.661065768324221,12.9615711228499,7.3891932565261,4.35931914887564
12,16756,17.45,-8.35,56,117,2,-109,-99,129,30,114,105.0,105.0,157.5,180.0,97.5,49.70155432653711,25.4702421285893,15.4504377391252,-0.42762060446676703,-0.8424009288503951,25.407649147176,10.1797968196187,8.12252765621875,3.57779943855178,4.10654274290977
13,16757,17.6,-8.35,56,118,2,-109,143,-118,-178,105,105.0,105.0,157.5,112.5,142.5,52.1411680901104,27.6092734707717,22.676210003841,9.03630240846309,-0.574429358278735,25.289003837445602,7.143697736127661,11.4956326310202,5.993568068056249,4.91190111774382
14,16758,17.75,-8.35,56,119,2,-111,155,-105,15,-96,105.0,105.0,105.0,150.0,37.5,38.0271262651107,32.657274918511,26.927597817619702,15.6282095738958,-0.8422587543359441,13.472931669707199,6.052570383211219,7.88469598594488,5.95720248829322,2.28555593748998
15,16759,17.9,-8.35,56,120,2,157,-114,-173,-124,126,105.0,105.0,105.0,120.0,67.5,42.7246788565457,35.642913953229105,18.5636704411996,7.82146647876004,3.9728139960889703,16.4134930839718,22.4977256699259,8.4874679016779,8.38121425429795,8.15830760305619
16,16590,16.55,-8.5,57,111,2,-93,-103,115,-159,-6,172.5,105.0,-37.5,90.0,45.0,37.9379875638504,27.938052110124502,4.817916525359981,4.41660859935092,0.497154325168424,21.145127174374302,17.0470933435661,6.50872464987567,5.64744032001078,4.3974527559310195
17,16591,16.7,-8.5,57,112,2,-101,-163,-90,16,-119,105.0,105.0,157.5,-135.0,-15.0,46.50037247520821,26.529550739960698,12.695191098957698,0.683834468273915,2.61617872362137,23.7120082795408,14.794715323408,16.6907143376864,3.6530013433635,5.37038017785583
18,16592,16.85,-8.5,57,113,2,-103,-165,-113,18,-30,105.0,90.0,97.5,105.0,-45.0,44.0308447067589,10.2552499410533,4.43232006525824,0.35754416872936207,1.04475867681549,23.9979817327553,8.46277665711343,9.82661186332582,4.00510306212776,4.02062651271079
19,16593,17.0,-8.5,57,114,2,-104,-114,48,112,83,105.0,112.5,105.0,120.0,90.0,44.9334290837484,23.641907407080197,16.081717351453303,0.696403976384943,1.40211559033503,23.7480577753335,15.070974584407198,9.26158358251214,4.45586092671621,4.33546256732631
20,16594,17.15,-8.5,57,115,2,-106,-116,61,79,150,105.0,112.5,112.5,127.5,157.5,50.6983114788844,21.5476259236105,9.53208658122094,-2.65525072867609,-1.02740788221934,24.8800212153578,16.8080606071676,7.00658828523122,3.0618807636747403,5.28443943646661
