,lineIndex,rxPos_1,rxPos_2,rxPosInd_1,rxPosInd_2,linkState,aoaAzResult_1,aoaAzResult_2,aoaAzResult_3,aoaAzResult_4,aoaAzResult_5,aodAzResult_1,aodAzResult_2,aodAzResult_3,aodAzResult_4,aodAzResult_5,snrResult_1,snrResult_2,snrResult_3,snrResult_4,snrResult_5,peakFracResult_1,peakFracResult_2,peakFracResult_3,peakFracResult_4,peakFracResult_5
0,13842,12.35,-11.05,74,83,3,14,-107,20,-48,-39,150.0,-157.5,-135.0,-75.0,-142.5,2.3626127480734502,4.44939267262691,4.02951625537679,2.1976833271933702,1.4654640298088,4.52477536334762,6.61381401208351,6.22340749996295,3.99664720069214,3.80814637120574
1,13843,12.5,-11.05,74,84,3,-136,-75,150,-127,124,157.5,142.5,-45.0,7.5,172.5,2.87692217035732,3.23436748520356,3.91499190262482,2.12493072267443,3.22438117910519,3.9299873117575896,4.94065679521383,7.0222185467872205,3.83495364075612,5.35464280581949
2,13681,12.2,-11.2,75,82,3,-139,-11,5,105,9,-97.5,172.5,-75.0,150.0,112.5,2.3324361583328796,1.96675632227573,2.75844757802565,0.8013221303703522,-0.12595006623649901,4.39688790803174,5.34379815873868,3.28049660453,4.21152324443679,3.4886493409542596
3,13682,12.35,-11.2,75,83,3,-110,15,120,-144,99,150.0,-7.5,-75.0,97.5,-150.0,19.178048868184,1.3350687316036,3.4009193470077403,2.4612392377443397,2.21251203342445,23.668351352308303,3.3480012205078,5.73068087277877,5.543014985420981,5.23497011452622
4,13683,12.5,-11.2,75,84,3,-110,-3,156,-100,46,150.0,82.5,-97.5,7.5,-37.5,19.436385837543103,0.7441184485871871,2.50935112893956,4.39675386832818,3.0673287600297403,24.9881003357727,3.4575086486856903,3.8773417377900006,7.0982625832920805,4.74529213725548
5,13520,12.05,-11.35,76,81,3,-105,17,-130,82,125,-150.0,180.0,165.0,-127.5,-142.5,18.544859157058102,3.9180262239126495,1.9653091532092601,1.8296545526602,1.1914012152781799,19.766378116678396,5.5822991843201795,3.77983482241305,3.67467702603074,4.12515465404148
6,13521,12.2,-11.35,76,82,3,-107,71,-3,100,0,-150.0,150.0,82.5,150.0,-165.0,15.0622756151337,0.39543782546638795,1.92407694635551,0.536344203765736,0.349540297474562,19.6474176941294,3.3313511384490497,4.42075793502955,3.39229750439672,3.54890462507007
7,13522,12.35,-11.35,76,83,3,-110,-135,-84,131,0,-165.0,-165.0,142.5,142.5,-60.0,22.7668681662437,1.3037623372820801,2.40924619265917,1.31767399661891,0.6364858784746159,24.9057743859297,3.71043363606886,3.78717266788998,3.83324882772119,3.6604571303986204
8,13523,12.5,-11.35,76,84,3,-111,4,159,68,146,157.5,172.5,45.0,112.5,30.0,23.0128183372963,1.3005911051358798,1.19798616332827,-0.44601869412230105,2.78976047578084,24.876974039949197,3.43060987221501,3.64441761995264,3.23229392174104,4.7446948366507
9,13524,12.65,-11.35,76,85,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,13525,12.8,-11.35,76,86,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,13526,12.95,-11.35,76,87,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
