,lineIndex,rxPos_1,rxPos_2,rxPosInd_1,rxPosInd_2,linkState,aoaAzResult_1,aoaAzResult_2,aoaAzResult_3,aoaAzResult_4,aoaAzResult_5,aodAzResult_1,aodAzResult_2,aodAzResult_3,aodAzResult_4,aodAzResult_5,snrResult_1,snrResult_2,snrResult_3,snrResult_4,snrResult_5,peakFracResult_1,peakFracResult_2,peakFracResult_3,peakFracResult_4,peakFracResult_5
0,25521,12.2,-0.1,1,82,1,-116,-157,-41,-27,-174,67.5,67.5,45.0,60.0,105.0,49.626208738854295,34.1447016803172,34.96166829657739,21.4735437144561,6.138602669859611,17.454927037970002,11.2922064433602,12.1559578502159,19.3256394398411,8.16220593472931
1,25359,11.9,-0.25,2,80,1,-164,-113,-34,-23,135,67.5,75.0,45.0,37.5,82.5,47.2269400586757,34.3313954532467,33.7842813485996,12.691299506789598,6.084217691973209,8.11015418952132,15.723458819791501,17.681204665672702,15.599371185511,14.1967443167559
2,25360,12.05,-0.25,2,81,1,-115,28,-39,28,-16,67.5,67.5,45.0,105.0,15.0,50.3523268659537,32.7205387015536,34.1895290355657,24.600472351680605,30.3599024769173,20.1962360453523,9.293625847959689,14.6114122912253,11.151942348055199,20.8854355375048
3,25361,12.2,-0.25,2,82,1,-117,-117,-42,-156,-26,67.5,75.0,45.0,105.0,60.0,48.580297321488,37.921686022359,33.1989209344169,27.4800765349549,13.7224110273591,14.518142062911402,8.74107495427649,15.471811365297599,9.46915865493006,7.1334388136656
4,25362,12.35,-0.25,2,83,1,-119,-38,-164,150,-17,67.5,52.5,75.0,105.0,15.0,48.23607294188479,38.6697404911384,32.950111102361696,28.3621023905338,32.182728625736196,23.592009385085603,10.836157505957301,6.079212698172469,9.970282563215552,22.5990699381288
5,25363,12.5,-0.25,2,84,1,-121,-27,-165,-16,162,60.0,52.5,82.5,15.0,15.0,48.631178345005,37.952569721025206,31.2622907401583,27.9973135488218,19.6286480617038,25.681159887663302,12.6122855882329,10.683216918963302,14.719794184235498,7.666197566249091
6,25364,12.65,-0.25,2,85,1,-122,-168,-41,-155,119,60.0,75.0,52.5,105.0,67.5,46.0469898535503,43.2445263146322,31.067170198854605,23.898975778071197,12.398976144947698,15.084113806802002,9.534690246515849,10.1523532235983,13.1984335673446,8.099099465947301
7,25197,11.6,-0.4,3,78,1,-110,-169,25,-27,154,67.5,75.0,67.5,45.0,37.5,50.687826110907004,32.557143274242,28.9383340912116,13.063410098384098,6.823933797536941,19.187053973871,9.07944928830759,22.149415513702998,12.358122714186,8.397054521245769
8,25198,11.75,-0.4,3,79,1,-113,-111,28,-158,-35,67.5,75.0,67.5,105.0,37.5,47.5922967568835,37.1740149628014,34.0881850559514,31.313648991229996,27.425739277190598,15.0767886530393,8.31110480204345,20.8839471938025,12.309989107009098,19.1910756312769
9,25199,11.9,-0.4,3,80,1,-114,165,-162,26,-37,67.5,75.0,105.0,67.5,37.5,49.1725086794322,36.5307936420354,36.6541667286118,26.641506323189397,26.3389931841158,16.6515044057399,8.21376430695361,14.649466523410302,21.418614110680497,17.2042804532838
