,lineIndex,rxPos_1,rxPos_2,rxPosInd_1,rxPosInd_2,linkState,aoaAzResult_1,aoaAzResult_2,aoaAzResult_3,aoaAzResult_4,aoaAzResult_5,aodAzResult_1,aodAzResult_2,aodAzResult_3,aodAzResult_4,aodAzResult_5,snrResult_1,snrResult_2,snrResult_3,snrResult_4,snrResult_5,peakFracResult_1,peakFracResult_2,peakFracResult_3,peakFracResult_4,peakFracResult_5
0,25521,12.2,-0.1,1,82,3,-41,-149,23,31,8,180.0,-52.5,-112.5,67.5,172.5,1.85292763397763,1.11129662778342,-0.0838481114624869,1.0918204937140699,1.1475433297209698,3.84474053394774,3.8932443229401295,2.79635228790257,3.3449288888152404,4.95551870795975
1,25359,11.9,-0.25,2,80,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,25360,12.05,-0.25,2,81,3,-6,93,-118,-106,129,0.0,157.5,112.5,-22.5,90.0,3.34844936022745,2.3243627933194904,2.43739880684802,1.1140866926903101,3.63103183350893,5.3214470693894205,3.14745257987365,5.3575948746544295,3.02463298445277,5.499657221182951
3,25361,12.2,-0.25,2,82,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,25362,12.35,-0.25,2,83,3,70,135,-81,-142,120,-60.0,-127.5,172.5,-30.0,-37.5,2.746061861822,2.5390563385664104,0.883456947045147,0.7450524757395559,2.97766043602303,4.46686891912639,5.09172140457858,2.9714889053597497,4.27952973192406,5.98073758309441
5,25363,12.5,-0.25,2,84,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,25364,12.65,-0.25,2,85,3,110,136,-143,-20,167,-120.0,7.5,30.0,-142.5,67.5,0.209471983624496,0.9504622167435741,2.84867028877784,2.5508925542622998,2.4559979088232904,2.9592640087293796,3.32564004749659,4.02385113509768,5.61708417681496,6.291009242502401
7,25197,11.6,-0.4,3,78,3,-24,-146,115,19,-110,30.0,-127.5,-120.0,-15.0,0.0,1.30177123936448,1.3694469396156101,1.95418909906812,0.6448339205081199,0.608619866201025,3.8604995787365604,3.96569226803664,4.03470473879062,4.06904530081047,3.1461804967862004
8,25198,11.75,-0.4,3,79,3,-94,-27,-34,-45,143,172.5,22.5,-135.0,0.0,90.0,16.6167500592338,0.8199857460273849,2.69239199452431,0.957797076560269,-0.20830655870605602,21.4048581110948,3.37321897322814,5.02868903070928,3.73590102800204,3.37466967511945
9,25199,11.9,-0.4,3,80,3,-29,-19,49,-96,27,-135.0,-82.5,75.0,112.5,22.5,2.10326803108308,3.15862439479793,1.68331702270399,3.1718458551713997,2.11321010820257,3.68344502476536,5.93963502880499,4.45490804184233,4.98711775891328,3.9327875546564
