,lineIndex,rxPos_1,rxPos_2,rxPosInd_1,rxPosInd_2,linkState,aoaAzResult_1,aoaAzResult_2,aoaAzResult_3,aoaAzResult_4,aoaAzResult_5,aodAzResult_1,aodAzResult_2,aodAzResult_3,aodAzResult_4,aodAzResult_5,snrResult_1,snrResult_2,snrResult_3,snrResult_4,snrResult_5,peakFracResult_1,peakFracResult_2,peakFracResult_3,peakFracResult_4,peakFracResult_5
0,15465,15.8,-9.55,64,106,1,-135,180,-25,-32,-43,45.0,67.5,15.0,0.0,-15.0,50.9192632850621,27.3223130012117,21.0846875524533,13.9580900442324,-2.05207643736827,24.4105625366571,9.56428232155587,13.3928277460987,13.244800156753499,11.4523878701681
1,15303,15.5,-9.7,65,104,1,14,39,47,135,25,-165.0,157.5,112.5,-150.0,0.0,50.314737158085606,32.8708246734599,29.6474077665215,17.1273878530598,17.3761207531037,25.1474022529234,7.80116733749692,10.3958061454976,9.47720638652992,15.1690104544921
2,15304,15.65,-9.7,65,105,1,44,84,94,30,116,-135.0,105.0,120.0,0.0,150.0,53.115084405602104,17.1169571420027,14.081836554977,6.1945844428667,6.9499938229629405,14.431997815861301,11.4983161583149,11.4968508777598,12.3843606338456,9.8072671849371
3,15305,15.8,-9.7,65,106,1,153,63,140,42,-140,-30.0,30.0,127.5,15.0,-127.5,53.34520594522739,25.7785059282024,31.0098027217446,12.2934232148136,17.4147064948775,19.7404609352615,8.217433074612469,18.0659981624359,7.0687112215659,18.5332929921625
4,15306,15.95,-9.7,65,107,1,168,123,151,113,-91,-15.0,52.5,120.0,15.0,-30.0,48.8263639449195,31.4668053878768,22.335973013440398,13.0876782244762,9.86788447567426,12.650175770345198,17.6052824744538,17.9844274651132,10.738354094148299,18.7161781686834
5,15142,15.35,-9.85,66,103,1,30,49,14,42,-136,-150.0,165.0,-15.0,120.0,150.0,52.584551631894506,29.8300575366658,32.1244958096366,19.0762616155707,21.0725862221652,19.684017601352302,10.541372521507,21.5671877876898,4.18485861123146,14.9652441737692
6,15143,15.5,-9.85,66,104,1,44,80,16,168,86,-135.0,165.0,-15.0,-157.5,112.5,50.159350753892,35.7197055192893,35.8103867623481,24.188248935560196,18.879831116879497,14.407071849523803,14.483774646535899,24.2401440281726,9.590339967728609,4.91417037083836
7,15144,15.65,-9.85,66,105,1,77,46,-143,90,98,-105.0,37.5,-127.5,97.5,157.5,52.990199744682705,22.194828530717,26.4924075996458,23.5645232930626,16.3735235237808,14.826987758393098,9.78504412102991,16.313140085501804,12.869562009261902,9.636313053640011
8,15145,15.8,-9.85,66,106,1,117,61,13,150,79,-60.0,7.5,-22.5,-150.0,-7.5,51.5998181944892,23.2223812410912,19.0505981264544,19.633730563758398,13.6753985195451,26.0973617920976,9.42369500764824,9.670442843282,9.216669690584288,7.73443532257517
9,15146,15.95,-9.85,66,107,1,141,92,-150,104,131,-37.5,-15.0,-120.0,-7.5,135.0,52.4824674901682,35.032938149409496,31.286640526012203,24.0690011838325,24.023767479473,23.3036700849067,13.0159155829518,15.829894166106401,11.565620671109901,14.199183508211698
10,14982,15.35,-10.0,67,103,1,44,67,29,87,18,-135.0,157.5,0.0,-22.5,-22.5,50.18136536286529,30.631828116530198,21.122750625801,13.1315161405803,8.26280414985092,14.2384040128288,7.87324783294976,11.113522956935197,7.54879905022742,5.95366226667137
11,14983,15.5,-10.0,67,104,1,60,83,140,41,35,-120.0,157.5,-135.0,45.0,112.5,51.3330688170769,36.2517285492548,19.418326468011998,21.683397248625397,14.5147345235308,9.92305011421563,17.779689658872,6.320336568916661,9.331931309474509,5.8860354609683005
12,14984,15.65,-10.0,67,105,1,82,60,-152,28,155,-97.5,30.0,-120.0,-30.0,90.0,53.2060354766331,33.91182551855211,34.6666920793833,25.8823115287191,19.592484970681397,17.4563012699912,9.573600309517259,20.2910049021653,16.0860519718791,8.86227497594587
13,14985,15.8,-10.0,67,106,1,106,53,85,95,-153,-75.0,-15.0,52.5,-37.5,-120.0,51.161635035198096,28.0744257683983,22.795458484330602,21.1339523815723,18.8104710096175,25.283025521420697,8.71208614548178,9.84410316191083,13.4496843626578,12.856292637043099
14,14986,15.95,-10.0,67,107,1,125,75,114,43,164,-52.5,-22.5,67.5,-7.5,-157.5,48.4851291334305,41.2093691285709,32.488477441349396,23.542536308105102,18.7224851517653,24.562338371181603,10.339899043592801,21.785924989407803,10.8314485028769,9.41557114109863
15,14823,15.5,-10.15,68,104,1,70,85,156,91,36,-112.5,-127.5,30.0,37.5,-22.5,48.3085292083823,32.1184127430874,29.9874420170622,24.7963567554748,24.6889862093747,11.251389081373999,9.978892208407311,7.32374181600488,7.71879630661795,15.764537058226098
16,14824,15.65,-10.15,68,105,1,85,142,102,63,-158,-97.5,-142.5,172.5,7.5,-120.0,52.0941301424016,40.670292751366894,29.8222561270717,24.7627617989648,24.420903903884,18.631570691332602,22.6135520381345,18.813799219921698,7.82062004929235,6.328428337637369
17,14825,15.8,-10.15,68,106,1,101,68,43,84,90,-75.0,-22.5,-7.5,7.5,82.5,52.4741036114374,34.782215242308105,24.3176468478686,21.666218128723997,20.4446907942665,24.2543337562401,8.28682376010071,6.26983821556276,7.25858638364909,8.573226357766089
18,14826,15.95,-10.15,68,107,1,117,89,154,126,70,-60.0,-22.5,-157.5,67.5,-52.5,49.185619134883005,34.7797611063068,33.4744596038983,24.5423304875517,21.2368224961866,26.007833129534397,17.878600922594604,14.525389991840001,10.4574499058232,8.57801756430282
