,lineIndex,rxPos_1,rxPos_2,rxPosInd_1,rxPosInd_2,linkState,aoaAzResult_1,aoaAzResult_2,aoaAzResult_3,aoaAzResult_4,aoaAzResult_5,aodAzResult_1,aodAzResult_2,aodAzResult_3,aodAzResult_4,aodAzResult_5,snrResult_1,snrResult_2,snrResult_3,snrResult_4,snrResult_5,peakFracResult_1,peakFracResult_2,peakFracResult_3,peakFracResult_4,peakFracResult_5
0,17664,9.65,-7.45,50,65,3,-86,-142,-155,-98,-36,90.0,52.5,75.0,112.5,60.0,36.823653974866,26.278860506052798,17.2483884178799,16.892184030697802,0.363380852164539,18.4885554055685,22.4481046238232,15.864533526440301,18.9829866384176,3.27620542071024
1,17665,9.8,-7.45,50,66,3,-89,-101,-68,-50,-125,90.0,90.0,90.0,75.0,-82.5,40.471494819836,19.1055242907527,4.382551928557009,0.409689565910355,-0.0585442551748656,18.8021522493441,19.6224953448184,4.9349605829075,4.18112872341265,3.6068443326647
2,17666,9.95,-7.45,50,67,3,-101,-172,-74,77,112,90.0,90.0,105.0,-150.0,52.5,38.910237420928205,19.4570611888838,6.470393253712361,2.9801781999746,5.083799587282329,14.5351222133742,7.65575112794329,5.15279904200076,4.261516830318951,5.5649053931151995
3,17504,9.65,-7.6,51,65,3,-85,-97,-52,-47,105,90.0,105.0,90.0,-90.0,37.5,42.7398422976767,27.1140422518322,6.58051201377361,1.63627078151387,-0.279853831184141,16.800681399770802,21.4719034039238,7.38143093151083,3.82394888373546,3.3248568343621003
4,17505,9.8,-7.6,51,66,3,-92,-42,-65,-111,143,90.0,105.0,67.5,-15.0,15.0,40.9530945026942,27.118831102143602,12.472925310206199,-0.389246167763133,3.1700808369112097,21.666215966981802,15.3382547828486,8.25663226285809,3.0073236856368797,5.122086359074401
5,17506,9.95,-7.6,51,67,3,-103,-92,-118,116,101,90.0,112.5,67.5,90.0,-82.5,39.1176832236791,12.0327651158194,2.4462707298229103,0.703488785934837,3.16505294013098,24.2352098434377,9.32482246588988,4.32709786360373,3.99470775299421,5.299727422378941
6,17342,9.35,-7.75,52,63,3,-124,-148,-47,-134,-133,97.5,60.0,75.0,75.0,112.5,35.8674645225215,25.540983460383895,13.2517483748292,8.63481292040774,4.78986869890133,25.2559096771634,18.9552506098805,6.255110850427919,7.4092540053767895,5.876184893637099
7,17343,9.5,-7.75,52,64,3,-82,-45,73,2,-130,90.0,82.5,165.0,-52.5,-135.0,26.1524228593199,18.6799522496705,0.349489422281579,1.578450933689,2.6491671651073103,16.5732049710642,12.5815774757868,2.8924416149420398,4.36583109125615,5.534278211528259
8,17344,9.65,-7.75,52,65,3,-88,-98,-61,101,-106,90.0,112.5,-37.5,105.0,75.0,50.977779523144505,12.2105492124125,-0.577738342445798,-1.9964669330465201,-1.14614987411386,20.2818982013575,13.827354631064699,3.9319712901085095,4.69969555383471,5.94341667142578
9,17345,9.8,-7.75,52,66,3,-95,-105,-64,48,124,90.0,90.0,75.0,-45.0,-37.5,45.799156230776205,13.3225144247858,6.71389684945706,0.791795078149903,2.128238216451,21.709975402200104,10.853319615274598,6.359879722843139,4.3096637692669795,5.67201220153631
