,lineIndex,rxPos_1,rxPos_2,rxPosInd_1,rxPosInd_2,linkState,aoaAzResult_1,aoaAzResult_2,aoaAzResult_3,aoaAzResult_4,aoaAzResult_5,aodAzResult_1,aodAzResult_2,aodAzResult_3,aodAzResult_4,aodAzResult_5,snrResult_1,snrResult_2,snrResult_3,snrResult_4,snrResult_5,peakFracResult_1,peakFracResult_2,peakFracResult_3,peakFracResult_4,peakFracResult_5
0,21839,11.9,-3.55,24,80,2,-55,-75,90,140,15,52.5,52.5,37.5,-82.5,-127.5,45.967711262326,18.1059473630676,13.4514363378408,-3.00359613500899,-2.16570068781533,9.670612990544939,7.2320445421068795,13.252503640259302,3.12678666061686,4.15952909499484
1,21840,12.05,-3.55,24,81,2,-69,-81,154,-91,168,7.5,7.5,45.0,52.5,-82.5,39.474209900583205,37.446999664550795,21.7868770198168,7.51136806122406,2.4271668294665,9.519237281338599,10.915735368637801,11.320957360606599,8.593604636884379,5.33506443807255
2,21677,11.6,-3.7,25,78,2,45,-38,-13,-25,33,52.5,52.5,-75.0,75.0,67.5,45.8208970824848,30.0677066098264,29.998641735635,17.2382235046528,11.8135170448934,7.7561870463902,8.66792347054881,23.2861854570217,19.1160964912979,13.770588872681
3,21678,11.75,-3.7,25,79,2,-41,-31,51,-20,8,52.5,37.5,67.5,82.5,37.5,43.7784178206417,32.3039016078206,20.5068525141448,13.382939567137,-0.36261972329441494,9.04600448295926,12.662878984152801,8.12054079167774,13.3671937842504,4.20549256937711
4,21679,11.9,-3.7,25,80,2,-49,139,-37,91,-30,52.5,52.5,82.5,37.5,90.0,47.8724710330501,39.0659986241051,17.652586655780603,7.2670684316552805,0.753334045106669,11.2601390599042,20.4936381201185,12.1372950759334,10.582823266337,6.055844731161151
5,21680,12.05,-3.7,25,81,2,-56,-78,127,127,-92,60.0,7.5,52.5,30.0,-82.5,46.138122308336804,32.731025843686396,15.076350209019001,6.81450170382988,-1.84403229884356,10.1233611976735,15.238948032335902,14.2516654201583,9.80381123032174,5.41150839321321
6,21515,11.3,-3.85,26,76,3,4,-5,-115,102,174,52.5,75.0,82.5,15.0,82.5,22.1696368539438,14.1100461555786,13.3802317906064,3.17937957627612,2.3185698669944905,24.6037777578374,12.439858550938801,14.9003218466656,3.78069118076442,4.11326363934789
7,21516,11.45,-3.85,26,77,3,41,0,-112,29,-87,60.0,-75.0,67.5,60.0,37.5,41.8813463655279,24.184895790293,20.7558130764066,5.8269631535303,0.21173392214626602,15.390691743893399,25.6106664409765,18.537370101150803,6.816961059334919,4.09800789600303
8,21517,11.6,-3.85,26,78,2,-21,49,0,-12,-159,60.0,52.5,-75.0,75.0,-127.5,41.4628014615764,28.006798740759603,23.549360409930397,8.37328808401247,0.757940986589006,20.9348414529091,11.924202102689302,25.0217622539936,11.271182700217302,4.08363076033316
9,21518,11.75,-3.85,26,79,2,-33,-13,123,-23,-149,52.5,7.5,60.0,-67.5,67.5,49.6568443003457,37.8789352557335,32.7186375689735,18.742861838752898,6.47856900458248,19.1482527910762,22.166013224099604,20.8853639296137,12.9034319473348,12.0861559209342
