,lineIndex,rxPos_1,rxPos_2,rxPosInd_1,rxPosInd_2,linkState,aoaAzResult_1,aoaAzResult_2,aoaAzResult_3,aoaAzResult_4,aoaAzResult_5,aodAzResult_1,aodAzResult_2,aodAzResult_3,aodAzResult_4,aodAzResult_5,snrResult_1,snrResult_2,snrResult_3,snrResult_4,snrResult_5,peakFracResult_1,peakFracResult_2,peakFracResult_3,peakFracResult_4,peakFracResult_5
0,15593,11.0,-9.4,63,74,3,-79,4,104,-7,-112,-37.5,-142.5,105.0,-105.0,22.5,18.059249728271002,2.48503761477662,0.9100919782544,2.1381739186404,1.8346524696813702,14.1170880052789,5.1702880475269595,2.99865581035399,4.44034925605641,3.9371599299084705
1,15594,11.15,-9.4,63,75,3,-78,18,26,97,30,142.5,-52.5,-75.0,-112.5,52.5,3.20623502128842,2.28454849263869,0.11652283365151599,2.5833301140654,1.94797200375348,4.893989022064821,5.16715726438902,3.5809479782039904,4.13980728520815,3.49652028166236
2,15595,11.3,-9.4,63,76,3,-85,-106,-44,88,-127,-22.5,-90.0,7.5,142.5,165.0,15.2527755244241,3.42474451185387,1.8748330069673798,0.5080677637658939,1.05865579782659,15.370528379377802,5.40123758374367,4.07696579164649,3.05491495948186,3.7868552169467997
3,15431,10.7,-9.55,64,72,3,127,16,-96,108,155,-142.5,-60.0,60.0,-120.0,105.0,1.75957313228582,2.41841403019612,1.4139405224675,0.528039071742398,0.938422809239853,3.19202589643317,4.79323926035508,4.60429267222791,3.37469296480667,3.8429944738373196
4,15432,10.85,-9.55,64,73,2,-70,0,-81,-23,16,-37.5,-30.0,15.0,-52.5,-90.0,15.219593436365301,6.575271872201821,1.94012232117649,2.43848022649951,1.50415530424016,10.3034059448722,5.5249066040292405,3.8762548889715402,5.16052072134946,3.76707786617137
5,15433,11.0,-9.55,64,74,3,-78,-90,113,-96,96,-37.5,30.0,112.5,-120.0,-165.0,18.140661735163,2.9663749830594397,2.09631890057051,0.47712355393656497,0.647158062751544,14.1724923373775,3.9431508560168798,5.78500152217586,3.44318408749979,3.1257692128514702
6,15434,11.15,-9.55,64,75,3,-141,-2,-38,-124,169,-112.5,-30.0,-37.5,-15.0,22.5,1.25885108028638,5.61713111123566,1.13973707202206,0.6520383558226971,0.900183973536855,4.1526902349438,5.58785517947479,3.73650912010692,3.1960384204463304,4.11327852648947
7,15435,11.3,-9.55,64,76,3,-83,-94,2,18,-95,157.5,-37.5,-82.5,-157.5,-90.0,3.30575426413895,1.9008211947244098,3.55250566854716,-0.511242563523126,1.84428433525585,4.25848122508156,4.0342465991909595,6.4900398555278,3.13004971509465,3.86002079858975
8,15272,10.85,-9.7,65,73,2,-71,89,122,99,-100,-30.0,150.0,15.0,0.0,45.0,14.922444145695698,0.6532741741396529,1.1456915183804899,1.46824672173341,2.37916164403083,10.3747107426657,2.98204076387182,4.3181124709283,4.91331732887861,4.99938857622551
9,15273,11.0,-9.7,65,74,3,-77,62,-105,74,8,-30.0,0.0,-97.5,-60.0,-142.5,16.7470914236833,-0.00261499759415074,1.95228637236011,0.487709770440745,0.132307896341331,13.2896805765581,3.13400227940769,5.3048003017843,2.9925158635347198,3.19854836498979
10,15274,11.15,-9.7,65,75,3,-81,-151,-36,90,15,-30.0,37.5,82.5,97.5,-97.5,15.955560282993,4.1023837400287,0.652231079848775,0.88587156922847,-0.448399445085329,15.263559844839401,5.1326491076189,3.6170780527900006,3.2135061036254307,3.27209245915636
11,15275,11.3,-9.7,65,76,3,-69,-153,-24,131,140,165.0,0.0,15.0,-112.5,15.0,1.93882493651523,0.009740527559984,3.9258218774153297,1.0172036768466899,2.1000177838922096,3.64314039461672,2.9182323156220495,6.03208919300522,3.4109509599823395,5.11095791446196
12,15276,11.45,-9.7,65,77,3,-88,6,-67,-128,-22,-30.0,0.0,30.0,82.5,60.0,19.3265709493797,0.8934902014486851,2.38762667046603,2.47827295620738,0.786880318733438,17.9553263592016,3.08495280229274,4.66657634440107,5.30941906253463,4.00998567112256
13,15112,10.85,-9.85,66,73,2,-67,-11,112,138,-8,-37.5,52.5,-52.5,0.0,165.0,15.237682881247599,0.434596753501182,1.4639323142059197,0.533160791834916,0.7269596009898579,10.6349403807039,2.8144216385752703,3.9856412956576097,3.2145692127251806,3.1698475422169197
14,15113,11.0,-9.85,66,74,3,48,11,-58,-129,-121,150.0,-165.0,105.0,60.0,157.5,4.268117666005709,3.7276307334631698,1.69724074878059,0.9571759437594101,2.6037512954339905,6.41950128764735,5.002063062848309,2.59592490516902,4.5904608676182095,5.8257136743500695
15,15114,11.15,-9.85,66,75,3,-79,15,-138,-169,-143,-37.5,-112.5,15.0,-22.5,172.5,7.684292421015299,1.8466765334492299,3.91700786355358,1.95302882556234,0.145419842033505,8.22745042843752,5.078505145003691,6.1290215205611505,3.38540195048218,2.8750458987484504
16,15115,11.3,-9.85,66,76,3,-84,141,20,109,134,-30.0,112.5,-105.0,142.5,165.0,17.2328433711569,0.61880165336629,2.0211756845741298,-1.02548028149579,-0.243628018926358,17.554982288117,2.9346292515238304,5.437238395947531,2.8847942972968594,3.4966615067455202
17,15116,11.45,-9.85,66,77,3,-78,-125,-19,131,-115,180.0,22.5,37.5,-157.5,127.5,1.7839379808776799,1.6603037791951498,0.24949278575729697,1.19637139163279,2.7314276751539506,4.62756277878664,4.08654943869628,3.68069322414617,3.9684102138563504,6.4131059957303505
