,lineIndex,rxPos_1,rxPos_2,rxPosInd_1,rxPosInd_2,linkState,aoaAzResult_1,aoaAzResult_2,aoaAzResult_3,aoaAzResult_4,aoaAzResult_5,aodAzResult_1,aodAzResult_2,aodAzResult_3,aodAzResult_4,aodAzResult_5,snrResult_1,snrResult_2,snrResult_3,snrResult_4,snrResult_5,peakFracResult_1,peakFracResult_2,peakFracResult_3,peakFracResult_4,peakFracResult_5
0,14947,10.1,-10.0,67,68,1,-69,-5,-154,-92,-150,112.5,97.5,-105.0,135.0,112.5,51.0406171864664,39.6301838690053,27.0589372890738,21.277646140358602,14.157987795466301,10.2152600799286,25.2019499187254,8.44480392114957,14.5605922305374,6.03933572830058
1,14948,10.25,-10.0,67,69,1,-70,-119,-6,-100,-87,112.5,112.5,97.5,67.5,-105.0,49.7322829600008,38.5911060422817,36.07506687075411,19.3968295697356,21.974115846322103,9.892114260670212,10.8765478369651,23.4542240315227,8.38564040564018,15.89034335394
2,14787,10.1,-10.15,68,68,1,-69,14,0,-87,-96,112.5,105.0,97.5,-172.5,-105.0,50.2306268981223,45.5212180408592,35.0578656249629,28.953933733618697,22.159482461676802,10.7407381108825,23.147936815530898,25.667888517272896,19.2927537913987,8.801125132546971
3,14788,10.25,-10.15,68,69,1,-70,11,-112,21,-83,112.5,105.0,120.0,97.5,-105.0,47.6338272596448,45.80758999597239,36.3404407048205,30.3538957252711,28.0099530706285,10.7588065120223,21.193326021701697,15.3307082980527,12.8243298659364,12.293207748938698
4,14789,10.4,-10.15,68,70,1,-72,5,-122,18,144,112.5,97.5,120.0,90.0,120.0,49.161714580234005,46.907304375279296,34.4577487342813,28.4424226685481,20.314224006752998,11.875615180055,22.7080877357517,11.402525169847,10.891788295640099,6.76673834567246
5,14790,10.55,-10.15,68,71,1,9,9,-124,-2,153,105.0,97.5,127.5,90.0,120.0,47.9987674019309,39.691872538826104,42.072377732799396,29.705476752154897,27.902626915966398,13.156383061862499,9.08478322761482,18.2259052276335,17.075028868201002,12.321095311937599
6,14791,10.7,-10.15,68,72,1,-75,-123,13,2,-152,105.0,120.0,97.5,-97.5,67.5,48.1966772184981,48.14756074339871,42.175657577291204,28.771787273087398,23.900829511974898,13.3083429905073,23.477504517726803,19.915459822573,20.206919760280602,12.681459362946502
7,14792,10.85,-10.15,68,73,1,-77,3,-124,-112,-158,105.0,97.5,120.0,-157.5,142.5,49.51477818319611,46.6894539107925,44.8310878733124,34.366893976160696,23.1432703101219,14.5871393925425,23.966908639193896,19.4043113389716,24.920001927406997,9.522920496365131
8,14793,11.0,-10.15,68,74,1,-79,-126,6,152,-60,105.0,120.0,97.5,112.5,75.0,47.9238956892291,44.2097801808436,44.4000215895088,36.7063979602362,16.8169622871341,15.020682198555601,18.7621685636794,20.4910535768767,15.622346437777901,7.6162652259070995
9,14794,11.15,-10.15,68,75,1,-80,-126,5,-115,155,97.5,127.5,90.0,-157.5,127.5,46.78266718372561,49.0631788885341,38.8546396957714,34.7847264854698,30.9020094874446,15.825615717505,22.358313956940698,22.238486945391898,21.2517675849396,9.105770420144369
10,14795,11.3,-10.15,68,76,1,-81,-129,5,145,-64,97.5,127.5,90.0,105.0,67.5,47.466784731598,49.881994712038406,34.8712309662905,25.1359795392099,23.2923837533527,15.4167591574984,23.882316833503104,19.4113619076175,8.57966083485778,8.14714366242224
11,14796,11.45,-10.15,68,77,1,-83,-152,-128,-42,4,97.5,120.0,142.5,135.0,90.0,48.203127444387704,44.90926324598821,34.9149250907619,35.480685318523705,26.6421842873705,16.6246113142768,10.678271772729401,10.6087969881088,13.963421443884599,9.58496379609227
12,14797,11.6,-10.15,68,78,1,-86,-152,-129,-71,0,97.5,120.0,135.0,67.5,-97.5,48.142292003433894,45.87536640931,36.560126774940706,27.772791536376,25.408912005055498,17.2378129524445,15.693594202258199,18.2166258813861,10.544371041818698,15.1745756479353
13,14627,10.1,-10.3,69,68,1,-67,12,23,-92,-84,112.5,97.5,105.0,135.0,-165.0,51.144582406289395,38.0455423174979,30.6415842439608,27.007545177103896,24.052146943017203,10.1498532231269,20.558909644080302,12.792985045367699,15.024678997386301,12.5805747981086
14,14628,10.25,-10.3,69,69,1,-71,12,11,72,-84,112.5,112.5,97.5,105.0,-172.5,50.2924420262464,37.300207034263394,36.3828334158343,25.4678668484934,23.4620454230301,9.97460282139782,8.20601964298429,15.404976727692599,7.28910332094252,10.547361654482199
15,14629,10.4,-10.3,69,70,1,-71,-122,11,75,-86,112.5,120.0,97.5,97.5,-105.0,49.4660647463365,40.971991915371206,38.6576402941702,29.1842700249376,28.7511553905651,11.7758049916116,10.2703370317511,20.8548140549609,8.50405719303323,15.9907117360935
16,14630,10.55,-10.3,69,71,1,-73,-122,75,10,-109,112.5,120.0,97.5,82.5,-157.5,49.478748754538294,46.221966388881505,35.1258735507325,27.631823091057,31.180908704436302,11.5131676586144,18.7152361925933,9.150648403023661,18.61403996861,24.3779151434007
17,14631,10.7,-10.3,69,72,1,-75,-124,76,13,-107,105.0,120.0,97.5,105.0,-172.5,50.9266371467604,47.581062563749896,36.467526469696494,25.399498275488895,22.197031920058,14.097470941914999,20.7814283934151,11.4148668079965,8.00993973949955,13.866450634379198
18,14632,10.85,-10.3,69,73,1,-76,-123,-111,153,79,105.0,127.5,-157.5,112.5,97.5,47.92212640329989,45.4314115100968,37.652415267515,33.2812011285335,28.8657965426302,14.1124125901452,23.764701699189896,23.8297890701165,16.7454307416741,8.907713663016779
19,14633,11.0,-10.3,69,74,1,-78,-124,-114,18,-106,105.0,127.5,-157.5,97.5,120.0,50.585238953812706,44.5753143255524,35.2386097155754,30.7753574008269,18.6427192692493,15.4651683690793,21.8306008793901,21.452721132850698,16.0794625164611,5.52294836761097
20,14634,11.15,-10.3,69,75,1,-80,-125,-115,-149,22,105.0,127.5,-150.0,135.0,90.0,49.906480525577,44.8526917859422,41.3264277069748,34.9504026898097,24.085796209641398,16.1036224904324,13.3163737259762,21.9899170003952,14.217211513638699,9.775220227073751
21,14635,11.3,-10.3,69,76,1,-81,-127,-151,-116,82,97.5,127.5,142.5,-157.5,90.0,45.955244918799295,46.4323362411757,32.1060848712687,31.61926553862,26.9779647675073,14.2156717274886,13.162139563455998,12.849606285847399,20.6490544821161,15.284840826033099
22,14636,11.45,-10.3,69,77,1,-83,-129,155,84,-153,97.5,127.5,120.0,97.5,112.5,51.0363770667953,45.322235702830895,37.0327146160533,34.3410900520093,21.9502205580467,17.6116919766141,17.4384745207478,13.665758891854,17.0993431101661,6.13328428526547
23,14637,11.6,-10.3,69,78,1,-84,-145,-47,145,-124,97.5,127.5,135.0,120.0,-135.0,51.3809407237514,45.30563112818071,25.546007579216102,27.9680307964685,25.55629138664,17.767323750329002,15.245752794571303,6.50010211729632,11.017454105362699,16.2690197755
24,14638,11.75,-10.3,69,79,2,-137,-126,-160,-139,-106,127.5,-127.5,112.5,127.5,-165.0,47.73556717687921,43.007150173092796,31.186458086683302,23.7590581881045,24.699062908290202,12.968800908851199,21.9230468637907,7.27359653653336,8.48470067533991,21.7081269776271
25,14467,10.1,-10.45,70,68,1,-67,14,-119,-88,-12,112.5,97.5,120.0,-165.0,90.0,48.1557821097305,33.0011370727823,28.432461396437603,29.5559145159962,21.710948801521397,9.60880155765491,13.5153989835412,7.6383960285894,19.3243492563668,12.5445234628038
26,14468,10.25,-10.45,70,69,1,-69,-117,72,-97,12,112.5,112.5,105.0,-165.0,97.5,51.12040283428121,39.4026500718235,29.4430012350571,29.161773870188302,27.3834031370154,10.612133517556599,16.5299131799803,6.65283312247795,14.071466950002902,17.949943453804103
27,14469,10.4,-10.45,70,70,1,-71,-125,74,115,-83,112.5,120.0,105.0,112.5,-105.0,49.7094664135747,43.6694226779232,35.8702049411675,25.6929172698303,20.124683405289897,10.0511405971653,17.1613956897816,11.1542179540658,17.8294442553731,9.05580919635607
28,14470,10.55,-10.45,70,71,1,-72,-124,-107,76,-84,105.0,127.5,-165.0,105.0,-105.0,47.852897324683596,49.5404337958129,41.134943833226295,31.084922900356602,26.2175535583053,12.139577502275698,23.9262858675094,23.413387011770897,12.804879895468199,11.1361599083504
29,14471,10.7,-10.45,70,72,1,-74,-124,77,-111,118,105.0,120.0,105.0,-157.5,120.0,50.610688046624496,46.8903445097375,35.6810555618335,31.912914608975896,27.1440012821603,13.4508166332067,16.0572613215979,10.1290122393215,23.5071091592578,13.382110967264301
30,14472,10.85,-10.45,70,73,1,-76,-147,77,120,-111,105.0,120.0,105.0,112.5,-165.0,48.5537650480031,48.448434628880904,29.9262619258197,26.737773109323502,23.502941911603397,14.2851972812572,19.5068434802307,8.52608897297995,7.43210689195557,10.850629547146198
31,14473,11.0,-10.45,70,74,1,-77,-150,148,-126,-117,105.0,120.0,112.5,105.0,-127.5,49.2747231550554,44.2013784364921,35.0507422436596,28.3980140996428,25.6458653792664,15.073464062060498,13.888697052964098,18.5979396030083,15.6952643832406,15.079818914435698
32,14474,11.15,-10.45,70,75,1,-79,-125,-115,154,-135,105.0,127.5,-150.0,112.5,112.5,50.059054066600396,46.6875033854661,38.211244942467296,36.473955151607,30.3022788825798,16.1564345598624,22.7059704305405,22.2836603925454,17.9913708468616,11.588671966130901
33,14475,11.3,-10.45,70,76,1,-81,-129,-143,82,-65,97.5,127.5,112.5,97.5,67.5,51.253554803707104,46.0374326231145,29.893974628112698,31.2123570805105,24.547001618629604,16.629287265274197,22.3186466277101,7.678912268908941,11.605794599041701,7.52881833308186
34,14476,11.45,-10.45,70,77,1,-83,-149,84,-123,-44,97.5,127.5,97.5,-150.0,142.5,51.727773944560795,44.6676897686796,36.9954756328444,35.0927445767227,26.569483745935198,17.635959688196102,18.582151859028002,18.4315793472228,21.774225483167502,9.41081538543785
