,lineIndex,rxPos_1,rxPos_2,rxPosInd_1,rxPosInd_2,linkState,aoaAzResult_1,aoaAzResult_2,aoaAzResult_3,aoaAzResult_4,aoaAzResult_5,aodAzResult_1,aodAzResult_2,aodAzResult_3,aodAzResult_4,aodAzResult_5,snrResult_1,snrResult_2,snrResult_3,snrResult_4,snrResult_5,peakFracResult_1,peakFracResult_2,peakFracResult_3,peakFracResult_4,peakFracResult_5
0,14947,10.1,-10.0,67,68,2,-37,-102,-27,-91,-66,-127.5,172.5,-142.5,-172.5,-67.5,47.5358904696955,43.500045401416294,30.9042657554596,26.454107828913802,-0.942455691428677,17.3167122666509,24.0041491049929,12.2686392825265,18.7614863535206,3.4522743058695
1,14948,10.25,-10.0,67,69,2,-42,-107,-29,-97,-8,-142.5,172.5,-120.0,172.5,165.0,51.4159927561074,35.1878611006845,36.476118021298205,26.2901628393184,11.2650755612497,15.7345092782253,23.3616776155826,17.320967919800598,15.649410623692301,23.1626512352309
2,14787,10.1,-10.15,68,68,2,-35,-102,-49,-91,28,-112.5,172.5,-135.0,-172.5,-135.0,48.625440884034795,41.682309992696,36.7679605035036,29.854993593172,17.587589149934303,18.457769711716303,23.826611373853698,10.067150690079801,15.953756894854902,16.5055618417777
3,14788,10.25,-10.15,68,69,2,-40,-34,-102,-115,-27,-142.5,-127.5,172.5,180.0,-127.5,47.413162942121495,38.5158320068769,30.8113379880715,31.8083901320343,25.562607052848602,9.95130923915422,8.870677722705231,21.277437057607802,21.5813651367853,9.4780165389249
4,14789,10.4,-10.15,68,70,2,-41,-29,-107,-122,-151,-142.5,-120.0,180.0,172.5,-120.0,51.52370242468229,37.0434863083009,25.6704974814862,21.3431580380872,22.8577910923836,15.859865271532302,18.675410382606398,13.7580641473843,10.179510694411901,16.1262378673986
5,14790,10.55,-10.15,68,71,2,-42,45,-133,-32,-8,-135.0,-135.0,172.5,-120.0,-142.5,52.0539972451575,30.726148451388603,21.039876430938,19.4824562145232,8.10366391091571,14.408877236788399,12.991173862548699,16.674074043015,8.425872670516389,11.245840098801699
6,14791,10.7,-10.15,68,72,2,-44,43,-156,-31,-119,-135.0,-135.0,165.0,-112.5,-172.5,48.2775606009874,28.4919399004403,25.134737100551895,24.3206652462476,19.0186457323065,8.10885401197353,7.625316095504839,13.3835666986044,14.9813015420618,17.0494633658345
7,14792,10.85,-10.15,68,73,2,-46,45,-158,-33,-127,-135.0,-135.0,172.5,-112.5,-165.0,48.3562712627794,30.358561095188797,22.287096844510103,18.580349515616,16.4775759839684,10.8658803283357,10.106098381773,12.1219101129456,12.3622094251669,14.4446728465326
8,14793,11.0,-10.15,68,74,2,-51,-36,-159,-129,-127,-135.0,-120.0,172.5,-172.5,-172.5,48.0609138552098,34.6960739054144,27.929487494561897,21.591668436647396,20.3594207553892,10.8908365550704,12.652168770203302,10.132346492995,10.983762270905599,11.071574110604901
9,14794,11.15,-10.15,68,75,2,-49,-165,42,-142,-130,-127.5,180.0,-112.5,-172.5,-172.5,44.9965076214135,29.591693123217897,20.4308553949138,16.3978127650747,12.180024360469,10.4299469490721,10.806453137567301,7.31576534492167,15.6186473175897,8.48641429735404
